last phdos peak,cif
652.5857272384436,"# generated using pymatgen
data_Ba2BiSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.10869999
_cell_length_b   6.10849399
_cell_length_c   6.13400449
_cell_angle_alpha   60.38181794
_cell_angle_beta   60.13636962
_cell_angle_gamma   59.99888438
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2BiSbO6
_chemical_formula_sum   'Ba2 Bi1 Sb1 O6'
_cell_volume   162.47782378
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.29557964  0.23988661  0.70089402  1
  O  O1  1  0.23636028  0.76011339  0.29910598  1
  O  O2  1  0.70442036  0.76011339  0.29910598  1
  O  O3  1  0.76363972  0.23988661  0.70089402  1
  O  O4  1  0.73142134  0.32334151  0.21381580  1
  O  O5  1  0.26857866  0.67665849  0.78618420  1
  Sb  Sb6  1  0.50000000  0.50000000  0.50000000  1
  Ba  Ba7  1  0.24915019  0.24685486  0.25484477  1
  Ba  Ba8  1  0.75084981  0.75314514  0.74515523  1
  Bi  Bi9  1  0.00000000  0.00000000  0.00000000  1
"
155.58576670113467,"# generated using pymatgen
data_TlCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.90081245
_cell_length_b   3.90081245
_cell_length_c   3.90081245
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlCl
_chemical_formula_sum   'Tl1 Cl1'
_cell_volume   59.35607982
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.50000000  0.50000000  0.50000000  1
  Tl  Tl1  1  0.00000000  0.00000000  0.00000000  1
"
470.5857416895698,"# generated using pymatgen
data_P2Os
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.94843679
_cell_length_b   5.12694390
_cell_length_c   5.93519625
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   P2Os
_chemical_formula_sum   'P4 Os2'
_cell_volume   89.71921615
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  P  P0  1  0.50000000  0.33755268  0.87220336  1
  P  P1  1  0.50000000  0.66244732  0.12779664  1
  P  P2  1  0.00000000  0.16244732  0.37220336  1
  P  P3  1  0.00000000  0.83755268  0.62779664  1
  Os  Os4  1  0.50000000  0.50000000  0.50000000  1
  Os  Os5  1  0.00000000  0.00000000  0.00000000  1
"
141.58576781275983,"# generated using pymatgen
data_KCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51388061
_cell_length_b   4.51388061
_cell_length_c   4.51388061
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KCl
_chemical_formula_sum   'K1 Cl1'
_cell_volume   65.03321234
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  -0.00000000  1
  Cl  Cl1  1  0.50000000  0.50000000  0.50000000  1
"
66.58577376789428,"# generated using pymatgen
data_TlI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28759792
_cell_length_b   4.28759792
_cell_length_c   4.28759792
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlI
_chemical_formula_sum   'Tl1 I1'
_cell_volume   78.82103888
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  I  I0  1  0.50000000  0.50000000  0.50000000  1
  Tl  Tl1  1  0.00000000  0.00000000  0.00000000  1
"
201.58576304865227,"# generated using pymatgen
data_SrCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98314083
_cell_length_b   4.98314083
_cell_length_c   4.98314083
_cell_angle_alpha   60.00000005
_cell_angle_beta   60.00000005
_cell_angle_gamma   60.00000003
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SrCl2
_chemical_formula_sum   'Sr1 Cl2'
_cell_volume   87.49726650
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.75000000  0.75000000  0.75000000  1
  Cl  Cl1  1  0.25000000  0.25000000  0.25000000  1
  Sr  Sr2  1  0.00000000  0.00000000  0.00000000  1
"
257.5857586021519,"# generated using pymatgen
data_CaCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20803631
_cell_length_b   6.34927122
_cell_length_c   6.50550723
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaCl2
_chemical_formula_sum   'Ca2 Cl4'
_cell_volume   173.81390690
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.50000000  0.78209000  0.17512369  1
  Cl  Cl1  1  0.50000000  0.21791000  0.82487631  1
  Cl  Cl2  1  0.00000000  0.71791000  0.67512369  1
  Cl  Cl3  1  0.00000000  0.28209000  0.32487631  1
  Ca  Ca4  1  0.50000000  0.50000000  0.50000000  1
  Ca  Ca5  1  0.00000000  0.00000000  0.00000000  1
"
377.5857490739367,"# generated using pymatgen
data_Li3Bi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.76371456
_cell_length_b   4.76371456
_cell_length_c   4.76371456
_cell_angle_alpha   59.99999999
_cell_angle_beta   59.99999997
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3Bi
_chemical_formula_sum   'Li3 Bi1'
_cell_volume   76.44026676
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75000000  0.75000000  0.75000000  1
  Li  Li1  1  0.50000000  0.50000000  0.50000000  1
  Li  Li2  1  0.25000000  0.25000000  0.25000000  1
  Bi  Bi3  1  0.00000000  0.00000000  0.00000000  1
"
127.58576892438492,"# generated using pymatgen
data_AgBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13772653
_cell_length_b   4.13772654
_cell_length_c   4.13772653
_cell_angle_alpha   59.99999997
_cell_angle_beta   59.99999995
_cell_angle_gamma   60.00000003
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgBr
_chemical_formula_sum   'Ag1 Br1'
_cell_volume   50.09222872
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.50000000  0.50000000  0.50000000  1
  Ag  Ag1  1  0.00000000  0.00000000  0.00000000  1
"
112.58577011541179,"# generated using pymatgen
data_KBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.73979085
_cell_length_b   4.73979085
_cell_length_c   4.73979085
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KBr
_chemical_formula_sum   'K1 Br1'
_cell_volume   75.29437563
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  Br  Br1  1  0.50000000  0.50000000  0.50000000  1
"
334.58575248821387,"# generated using pymatgen
data_LiBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.89858166
_cell_length_b   3.89858166
_cell_length_c   3.89858167
_cell_angle_alpha   60.00000004
_cell_angle_beta   60.00000003
_cell_angle_gamma   59.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiBr
_chemical_formula_sum   'Li1 Br1'
_cell_volume   41.89912086
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000000  0.00000000  0.00000000  1
  Br  Br1  1  0.50000000  0.50000000  0.50000000  1
"
106.58577059182257,"# generated using pymatgen
data_BaI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41886381
_cell_length_b   10.84884699
_cell_length_c   18.05174454
_cell_angle_alpha   90.16043360
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaI2
_chemical_formula_sum   'Ba8 I16'
_cell_volume   1061.22945802
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.24795602  0.88526701  0.12754853  1
  Ba  Ba1  1  0.75217643  0.38555186  0.12242216  1
  Ba  Ba2  1  0.74795602  0.11473299  0.37245147  1
  Ba  Ba3  1  0.74782357  0.38555186  0.62242216  1
  Ba  Ba4  1  0.25217643  0.61444814  0.37757784  1
  Ba  Ba5  1  0.24782357  0.61444814  0.87757784  1
  Ba  Ba6  1  0.75204398  0.11473299  0.87245147  1
  Ba  Ba7  1  0.25204398  0.88526701  0.62754853  1
  I  I8  1  0.75045114  0.83618225  0.76055277  1
  I  I9  1  0.75215204  0.66397389  0.01169525  1
  I  I10  1  0.24833425  0.57207904  0.67932813  1
  I  I11  1  0.25045114  0.16381775  0.73944723  1
  I  I12  1  0.75066646  0.07279819  0.57107739  1
  I  I13  1  0.74784796  0.66397389  0.51169525  1
  I  I14  1  0.74833425  0.42792096  0.82067187  1
  I  I15  1  0.24784796  0.33602611  0.98830475  1
  I  I16  1  0.75166575  0.42792096  0.32067187  1
  I  I17  1  0.25215204  0.33602611  0.48830475  1
  I  I18  1  0.74933354  0.07279819  0.07107739  1
  I  I19  1  0.24954886  0.16381775  0.23944723  1
  I  I20  1  0.74954886  0.83618225  0.26055277  1
  I  I21  1  0.25066646  0.92720181  0.92892261  1
  I  I22  1  0.25166575  0.57207904  0.17932813  1
  I  I23  1  0.24933354  0.92720181  0.42892261  1
"
160.58576630412574,"# generated using pymatgen
data_LaBr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.12705955
_cell_length_b   8.12705955
_cell_length_c   4.51221682
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999999
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaBr3
_chemical_formula_sum   'La2 Br6'
_cell_volume   258.09968583
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.61088043  0.69782749  0.75000000  1
  Br  Br1  1  0.91305293  0.61088043  0.25000000  1
  Br  Br2  1  0.38911957  0.30217251  0.25000000  1
  Br  Br3  1  0.08694707  0.38911957  0.75000000  1
  Br  Br4  1  0.30217251  0.91305293  0.75000000  1
  Br  Br5  1  0.69782749  0.08694707  0.25000000  1
  La  La6  1  0.66666667  0.33333333  0.75000000  1
  La  La7  1  0.33333333  0.66666667  0.25000000  1
"
119.58576955959923,"# generated using pymatgen
data_NaI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.61881809
_cell_length_b   4.61881809
_cell_length_c   4.61881809
_cell_angle_alpha   60.00000006
_cell_angle_beta   60.00000005
_cell_angle_gamma   60.00000008
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaI
_chemical_formula_sum   'Na1 I1'
_cell_volume   69.67509612
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00000000  0.00000000  0.00000000  1
  I  I1  1  0.50000000  0.50000000  0.50000000  1
"
139.58576797156337,"# generated using pymatgen
data_KCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.83919613
_cell_length_b   3.83919613
_cell_length_c   3.83919613
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KCl
_chemical_formula_sum   'K1 Cl1'
_cell_volume   56.58755081
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl1  1  0.50000000  0.50000000  0.50000000  1
"
113.58577003600998,"# generated using pymatgen
data_RbCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.73671586
_cell_length_b   4.73671586
_cell_length_c   4.73671586
_cell_angle_alpha   60.00000003
_cell_angle_beta   60.00000003
_cell_angle_gamma   60.00000002
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCl
_chemical_formula_sum   'Rb1 Cl1'
_cell_volume   75.14792688
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.50000000  0.50000000  0.50000000  1
  Rb  Rb1  1  0.00000000  0.00000000  0.00000000  1
"
129.58576876558132,"# generated using pymatgen
data_RbCl
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99637935
_cell_length_b   3.99637935
_cell_length_c   3.99637935
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbCl
_chemical_formula_sum   'Rb1 Cl1'
_cell_volume   63.82636606
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.50000000  0.50000000  0.50000000  1
  Rb  Rb1  1  0.00000000  0.00000000  0.00000000  1
"
69.58577352968891,"# generated using pymatgen
data_RbI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.48754184
_cell_length_b   4.48754184
_cell_length_c   4.48754184
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbI
_chemical_formula_sum   'Rb1 I1'
_cell_volume   90.37026012
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00000000  0.00000000  0.00000000  1
  I  I1  1  0.50000000  0.50000000  0.50000000  1
"
85.58577225926021,"# generated using pymatgen
data_RbBr
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20181793
_cell_length_b   4.20181793
_cell_length_c   4.20181793
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbBr
_chemical_formula_sum   'Rb1 Br1'
_cell_volume   74.18424650
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.50000000  0.50000000  0.50000000  1
  Rb  Rb1  1  0.00000000  0.00000000  0.00000000  1
"
1476.8987630443203,"# generated using pymatgen
data_Bi(BO2)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41418129
_cell_length_b   4.41418129
_cell_length_c   6.65201702
_cell_angle_alpha   78.67315542
_cell_angle_beta   78.67315547
_cell_angle_gamma   72.53875066
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Bi(BO2)3
_chemical_formula_sum   'Bi1 B3 O6'
_cell_volume   119.91712082
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.71274275  0.28725725  0.50000000  1
  B  B1  1  0.80149585  0.69830376  0.69506549  1
  B  B2  1  0.30169624  0.19850415  0.30493451  1
  O  O3  1  0.90215663  0.52538698  0.87803710  1
  O  O4  1  0.40265422  0.30164464  0.45080332  1
  O  O5  1  0.69835536  0.59734578  0.54919668  1
  O  O6  1  0.79233181  0.02439782  0.68048028  1
  O  O7  1  0.97560218  0.20766819  0.31951972  1
  O  O8  1  0.47461302  0.09784337  0.12196290  1
  Bi  Bi9  1  0.97913194  0.02086806  0.00000000  1
"
336.58575232941024,"# generated using pymatgen
data_Rb2PtCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.20764512
_cell_length_b   7.20764511
_cell_length_c   7.20764512
_cell_angle_alpha   59.99999997
_cell_angle_beta   59.99999998
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2PtCl6
_chemical_formula_sum   'Rb2 Pt1 Cl6'
_cell_volume   264.76781243
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.23083550  0.76916450  0.76916450  1
  Cl  Cl1  1  0.23083550  0.76916450  0.23083550  1
  Cl  Cl2  1  0.76916450  0.23083550  0.76916450  1
  Cl  Cl3  1  0.76916450  0.23083550  0.23083550  1
  Cl  Cl4  1  0.76916450  0.76916450  0.23083550  1
  Cl  Cl5  1  0.23083550  0.23083550  0.76916450  1
  Rb  Rb6  1  0.25000000  0.25000000  0.25000000  1
  Rb  Rb7  1  0.75000000  0.75000000  0.75000000  1
  Pt  Pt8  1  0.00000000  0.00000000  0.00000000  1
"
146.58576741575087,"# generated using pymatgen
data_Cu2HgI4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.20582977
_cell_length_b   6.20582977
_cell_length_c   7.67066135
_cell_angle_alpha   113.89090836
_cell_angle_beta   113.89090836
_cell_angle_gamma   89.82619801
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cu2HgI4
_chemical_formula_sum   'Cu2 Hg1 I4'
_cell_volume   242.33782045
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.24887103  0.74951251  0.50099522  1
  Cu  Cu1  1  0.74951251  0.24887103  0.50099522  1
  Hg  Hg2  1  0.50178508  0.50178508  0.99995330  1
  I  I3  1  0.09772416  0.63232887  0.73169995  1
  I  I4  1  0.36836332  0.36836332  0.26749947  1
  I  I5  1  0.63232887  0.09772416  0.73169995  1
  I  I6  1  0.90141501  0.90141501  0.26715689  1
"
361.5857503443654,"# generated using pymatgen
data_CsLiCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.94690860
_cell_length_b   4.94690860
_cell_length_c   9.64907812
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsLiCl2
_chemical_formula_sum   'Cs2 Li2 Cl4'
_cell_volume   236.13132016
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.08460820  1
  Li  Li1  1  0.75000000  0.75000000  0.91539180  1
  Cl  Cl2  1  0.75000000  0.75000000  0.66963807  1
  Cl  Cl3  1  0.25000000  0.25000000  0.33036193  1
  Cl  Cl4  1  0.75000000  0.25000000  0.00000000  1
  Cl  Cl5  1  0.25000000  0.75000000  0.00000000  1
  Cs  Cs6  1  0.75000000  0.75000000  0.30380902  1
  Cs  Cs7  1  0.25000000  0.25000000  0.69619098  1
"
213.58576209583072,"# generated using pymatgen
data_Cs2TeBr6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.96104202
_cell_length_b   7.96104202
_cell_length_c   7.96104202
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   59.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2TeBr6
_chemical_formula_sum   'Cs2 Te1 Br6'
_cell_volume   356.77527605
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Br  Br0  1  0.24385031  0.75614969  0.75614969  1
  Br  Br1  1  0.24385031  0.75614969  0.24385031  1
  Br  Br2  1  0.75614969  0.24385031  0.75614969  1
  Br  Br3  1  0.75614969  0.24385031  0.24385031  1
  Br  Br4  1  0.75614969  0.75614969  0.24385031  1
  Br  Br5  1  0.24385031  0.24385031  0.75614969  1
  Te  Te6  1  0.00000000  0.00000000  0.00000000  1
  Cs  Cs7  1  0.75000000  0.75000000  0.75000000  1
  Cs  Cs8  1  0.25000000  0.25000000  0.25000000  1
"
332.5857526470174,"# generated using pymatgen
data_Cs2PtCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.51047703
_cell_length_b   7.51047702
_cell_length_c   7.51047703
_cell_angle_alpha   60.00000001
_cell_angle_beta   60.00000002
_cell_angle_gamma   59.99999998
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2PtCl6
_chemical_formula_sum   'Cs2 Pt1 Cl6'
_cell_volume   299.56258406
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.22171451  0.77828549  0.77828549  1
  Cl  Cl1  1  0.22171451  0.77828549  0.22171451  1
  Cl  Cl2  1  0.77828549  0.22171451  0.77828549  1
  Cl  Cl3  1  0.77828549  0.22171451  0.22171451  1
  Cl  Cl4  1  0.77828549  0.77828549  0.22171451  1
  Cl  Cl5  1  0.22171451  0.22171451  0.77828549  1
  Cs  Cs6  1  0.25000000  0.25000000  0.25000000  1
  Cs  Cs7  1  0.75000000  0.75000000  0.75000000  1
  Pt  Pt8  1  0.00000000  0.00000000  0.00000000  1
"
